Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
FSNS global ceres_ebaf_surface_v4.1,W/m2,163.865,163.717,0.148,61.504,61.844,10.707,0.985
FSNSC global ceres_ebaf_surface_v4.1,W/m2,216.771,211.918,4.853,64.142,63.841,8.59,0.994
LHFLX global OAFlux,W/m2,86.571,93.697,-7.125,52.855,37.492,20.493,0.964
SHFLX global OAFlux,W/m2,19.903,10.428,9.475,16.594,8.383,7.768,0.784
LHFLX global ERA5,W/m2,86.571,83.108,3.464,52.855,49.787,10.966,0.981
SHFLX global ERA5,W/m2,19.903,16.662,3.24,16.594,16.921,6.889,0.934
PSL global ERA5,mbar,1011.53,1011.389,0.141,10.024,8.061,2.694,0.979
FSNS global ERA5,W/m2,163.865,163.655,0.21,61.504,60.047,11.125,0.984
FLNS global ERA5,W/m2,54.347,57.718,-3.371,18.696,17.896,8.07,0.921
NET_FLUX_SRF global ERA5,W/m2,2.188,6.167,-3.978,33.733,29.984,17.296,0.867
PRECT global ERA5,mm/day,2.992,2.915,0.077,2.066,2.177,0.744,0.941
TMQ global ERA5,kg/m2,25.97,24.249,1.721,14.491,14.401,2.272,0.995
QREFHT global ERA5_ext,g/kg,10.248,9.578,0.67,5.558,5.724,0.942,0.994
U10 global ERA5_ext,m/s,6.293,6.158,0.135,2.423,2.447,0.836,0.943
U-850mb global ERA5,m/s,1.177,1.081,0.096,6.18,5.412,1.202,0.986
U-200mb global ERA5,m/s,16.402,15.655,0.747,11.584,12.242,2.354,0.984
Z3-500mb global ERA5,hectometer,56.671,56.608,0.063,2.706,2.566,0.217,0.998
OMEGA-200mb global ERA5,mbar/day,0.2,-0.0,0.2,10.89,9.186,6.134,0.827
OMEGA-500mb global ERA5,mbar/day,-0.014,-0.002,-0.012,18.71,23.302,14.853,0.771
OMEGA-850mb global ERA5,mbar/day,-0.427,4.103,-4.53,25.174,61.793,45.645,0.486
T-850mb global ERA5,K,281.34,281.14,0.201,10.046,11.038,0.773,0.998
T-200mb global ERA5,K,219.378,218.551,0.827,2.662,2.017,2.054,0.709
TAUXY ocean ERA5,N/m^2,0.07,0.067,0.003,0.054,0.05,0.019,0.935
LHFLX global MERRA2,W/m2,86.571,84.374,2.198,52.855,52.092,11.544,0.977
SHFLX global MERRA2,W/m2,19.903,18.961,0.941,16.594,20.663,8.929,0.909
PSL global MERRA2,mbar,1011.53,1010.9,0.629,10.024,8.313,2.694,0.976
FSNS global MERRA2,W/m2,163.865,164.068,-0.204,61.504,61.911,13.193,0.977
FLNS global MERRA2,W/m2,54.347,62.112,-7.765,18.696,17.836,10.63,0.922
NET_FLUX_SRF global MERRA2,W/m2,2.188,-1.379,3.567,33.733,27.253,21.26,0.784
PRECT global MERRA2,mm/day,2.992,2.953,0.039,2.066,2.56,1.29,0.866
TMQ global MERRA2,kg/m2,25.97,24.944,1.026,14.491,14.816,1.756,0.996
U-850mb global MERRA2,m/s,1.177,0.96,0.217,6.18,5.707,1.129,0.986
U-200mb global MERRA2,m/s,16.402,16.088,0.314,11.584,11.968,2.039,0.986
Z3-500mb global MERRA2,hectometer,56.671,56.597,0.073,2.706,2.569,0.219,0.998
OMEGA-200mb global MERRA2,mbar/day,0.2,-0.1,0.299,10.89,9.306,5.711,0.852
OMEGA-500mb global MERRA2,mbar/day,-0.014,0.05,-0.064,18.71,22.137,13.195,0.804
OMEGA-850mb global MERRA2,mbar/day,-0.427,0.212,-0.639,25.174,36.655,23.926,0.698
T-850mb global MERRA2,K,281.34,281.382,-0.042,10.046,10.109,0.786,0.997
T-200mb global MERRA2,K,219.378,218.64,0.738,2.662,2.072,2.077,0.69
TAUXY ocean MERRA2,N/m^2,0.07,0.075,-0.005,0.054,0.053,0.014,0.971
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,47.421,51.964,-4.543,20.69,16.389,9.848,0.915
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,22.619,33.221,-10.602,8.98,9.694,13.398,0.617
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,24.802,18.743,6.059,13.55,10.097,11.264,0.714
CLDTOT_TAU1.3_MISR global MISRCOSP,%,47.416,54.162,-6.746,20.835,18.838,8.633,0.911
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,22.617,31.925,-9.309,9.057,7.848,9.236,0.809
CLDTOT_TAU9.4_MISR global MISRCOSP,%,24.799,22.237,2.562,13.668,12.378,9.228,0.828
CLDLOW_TAU1.3_MISR global MISRCOSP,%,28.477,32.126,-3.65,20.899,15.893,8.869,0.917
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,14.76,20.985,-6.226,10.852,8.441,6.392,0.882
CLDLOW_TAU9.4_MISR global MISRCOSP,%,13.717,11.141,2.576,10.93,8.388,8.012,0.815
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,46.206,48.129,-1.923,20.543,19.63,8.794,0.91
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,21.737,24.606,-2.869,8.698,8.203,6.787,0.737
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,24.469,23.523,0.947,13.715,13.484,8.304,0.816
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,14.686,20.958,-6.272,8.724,11.038,7.983,0.901
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,6.559,10.366,-3.807,4.146,5.961,5.064,0.841
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.127,10.591,-2.465,5.302,6.192,3.96,0.866
CLDTOT_CAL global CALIPSOCOSP,%,64.745,67.251,-2.505,17.061,14.647,7.729,0.904
CLDLOW_CAL global CALIPSOCOSP,%,32.359,37.948,-5.589,22.058,17.515,11.127,0.913
CLDMED_CAL global CALIPSOCOSP,%,13.584,18.088,-4.505,8.333,9.678,6.582,0.874
CLDHGH_CAL global CALIPSOCOSP,%,37.13,32.041,5.089,15.233,13.127,8.629,0.893
TGCLDLWP_OCN global SSMI,g/m^2,61.638,95.636,-33.997,18.341,24.473,37.921,0.755
AODVIS global MACv2,dimensionless,0.112,0.122,-0.01,0.081,0.092,0.044,0.886
AODVIS global MERRA2_Aerosols,dimensionless,0.112,0.142,-0.03,0.081,0.078,0.045,0.908
AODDUST global MACv2,dimensionless,0.025,999.999,999.999,0.055,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.332,14.268,0.064,14.075,14.095,1.005,0.997
TREFHT land ERA5,DegC,8.586,8.942,-0.356,18.761,18.804,1.943,0.995
TREFHT global MERRA2,DegC,14.332,14.339,-0.007,14.075,14.441,0.943,0.998
TREFHT land MERRA2,DegC,8.586,8.382,0.204,18.761,19.46,1.725,0.996
TREFMNAV global MERRA2,DegC,12.604,12.372,0.231,14.547,14.992,1.236,0.997
TREFMXAV global MERRA2,DegC,16.163,16.472,-0.309,13.92,14.331,1.247,0.997
TREF_range global MERRA2,K,3.559,4.101,-0.541,3.741,4.649,1.491,0.968
PminusE global GPCP_OAFLux,mm/day,-0.0,-0.132,0.132,2.096,2.166,0.767,0.946
PminusE global COREv2_Flux,mm/day,-0.0,-0.291,0.291,2.136,2.099,0.947,0.914
TCO global OMI-MLS,DU,28.564,31.26,-2.697,4.934,4.913,4.471,0.738
_ABURDENDUST global ,1e-6 kg/m2,56.02,999.999,999.999,134.274,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.192,999.999,999.999,0.303,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,4.474,999.999,999.999,5.846,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,1.098,999.999,999.999,1.637,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,10.181,999.999,999.999,7.54,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,6.195,999.999,999.999,2.962,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.332,999.999,999.999,0.989,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,3.864,999.999,999.999,2.486,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,100.15,999.999,999.999,285.421,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,7490.283,999.999,999.999,5964.452,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,831.005,999.999,999.999,801.887,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,24897.956,999.999,999.999,78352.479,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,472.305,999.999,999.999,1148.661,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,783.345,999.999,999.999,1607.676,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,91.572,999.999,999.999,91.237,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,54.966,999.999,999.999,115.444,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,2098.507,999.999,999.999,1740.861,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,709.527,999.999,999.999,716.145,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,17174.394,999.999,999.999,48392.105,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,321.266,999.999,999.999,645.79,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,832.279,999.999,999.999,1672.536,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,29.81,999.999,999.999,23.404,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,6.498,999.999,999.999,5.57,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,88.094,999.999,999.999,63.732,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,340.128,999.999,999.999,200.611,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,1377.657,999.999,999.999,2261.996,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,35.357,999.999,999.999,23.592,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,425.656,999.999,999.999,289.384,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,2.201,999.999,999.999,2.13,999.999,999.999,999.999
