pair,relative_path,pixel_diff_count,pixel_diff_fraction,bbox,left_copy,right_copy,diff_raw,diff_amplified,overlay
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global.png,123,0.000058467023,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-JJA-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global.png,123,0.000058467023,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-JJA-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global.png,122,0.000057991682,"1176,613,1188,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDS-MAM-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N.png,122,0.000057991682,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SWCF-MAM-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global.png,118,0.000056090315,"1176,613,1188,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-SON-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.png,113,0.000053713607,"906,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N.png,113,0.000053713607,"907,665,918,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N.png,113,0.000053713607,"906,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-SON-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N.png,113,0.000053713607,"907,665,918,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-JJA-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global.png,111,0.000052762923,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global.png,111,0.000052762923,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-JJA-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global.png,111,0.000052762923,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDSC-DJF-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S.png,110,0.000052287582,"906,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-JJA-polar_S/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.png,109,0.000051812240,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N.png,105,0.000049910873,"907,665,918,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-MAM-polar_N/overlay.png
